dialogue_id	source_file	label	map	speaker	context	tags	text	notes	original_hash
data/text/apprentice.inc::gText_ApprenticeWhichMove9	data/text/apprentice.inc	gText_ApprenticeWhichMove9			ApprenticeWhichMove9		Hola, {PLAYER}{KUN}, bueno!\nI'm hoping for some more of\lyour sage advice today!\pWhat would be the best move for\nmy {STR_VAR_1}?\pIt should be something that'll\nlet me win just like that!\pWould it be {STR_VAR_2}?\nOr {STR_VAR_3}?		cfb1e7d227756ec6
data/text/apprentice.inc::gText_ApprenticeMoveThanks9	data/text/apprentice.inc	gText_ApprenticeMoveThanks9			ApprenticeMoveThanks9		Uh-huh, {STR_VAR_1} it is!\nSi, bueno!\lI'll get it taught, like, ka-blam!\pAll right, thanks, as always!\nAdios!		5eb9e99575a2a628
data/text/apprentice.inc::gText_ApprenticeWhichMove10	data/text/apprentice.inc	gText_ApprenticeWhichMove10			ApprenticeWhichMove10		{PLAYER}{KUN}, it's completely wild!\pMy POKéMON!\nIt learned six moves!\pOf course I'm lying!\nWahahaha!\pThis is no lie, though.\nI'm not very good at choosing moves\lfor my POKéMON.\pSo, how about deciding for me which\nkind of move I should teach?\p{STR_VAR_2} or {STR_VAR_3}--which\nwould go with my {STR_VAR_1} best?		80c5868413e301c3
data/text/apprentice.inc::gText_ApprenticeMoveThanks10	data/text/apprentice.inc	gText_ApprenticeMoveThanks10			ApprenticeMoveThanks10		Okay, so it's {STR_VAR_1} you chose?\nI'll choose another move, then!\pJust kidding!\nI'll obey your teaching, master!\pThanks, master!\nI hope you'll keep teaching me!		cdc7e494144f9e00
data/text/apprentice.inc::gText_ApprenticeWhichMove11	data/text/apprentice.inc	gText_ApprenticeWhichMove11			ApprenticeWhichMove11		A-H-O-Y!\nAnd that spells ahoy!\pThe rappin' SAILOR am I!\nI'm always with it, don't ask me why.\pToday, I have a move question\nthat begs your suggestion!\p{STR_VAR_2} and {STR_VAR_3} are\nthe moves. What would be the best\lfor my {STR_VAR_1} so it grooves?		f66927cf0a975f5d
data/text/apprentice.inc::gText_ApprenticeMoveThanks11	data/text/apprentice.inc	gText_ApprenticeMoveThanks11			ApprenticeMoveThanks11		{STR_VAR_1}, you say, hey, hey!\nI'll go teach that right away!\pIf it's advice I ever need,\n{PLAYER}, your word I'll always heed!		81714732c8956fd9
data/text/apprentice.inc::gText_ApprenticeWhichMove12	data/text/apprentice.inc	gText_ApprenticeWhichMove12			ApprenticeWhichMove12		Oh, yeahah, if it isn't {PLAYER}!\pWhat should I do? Get your advice?\nWhy not? I'm already talking to you!\p{PLAYER}, are you surprised by me?\nI want your advice, can't you see?\pAre you receiving me?\nYou are receiving me!\pMy {STR_VAR_1}--what should it use?\nIt's {STR_VAR_2} or {STR_VAR_3},\lwhat do you choose?		67de543ba9cb3533
data/text/apprentice.inc::gText_ApprenticeMoveThanks12	data/text/apprentice.inc	gText_ApprenticeMoveThanks12			ApprenticeMoveThanks12		If that {STR_VAR_1} is the best,\nI'll do as you suggest!\pWell, {PLAYER}, I have to roam free,\nbut don't you forget about me.\pSee you again, my smart friend!		89b395c2619c4f89
data/text/apprentice.inc::gText_ApprenticeWhichMove13	data/text/apprentice.inc	gText_ApprenticeWhichMove13			ApprenticeWhichMove13		Gahack! Gaah! Oh, {PLAYER}{KUN}…\nI have this lousy cold, I do…\pI want to pick a move for my POKéMON,\nbut I'm not up to it…\pSo, things being this way,\nI need you to decide for me.\p{PLAYER}{KUN}, if I had to choose between\n{STR_VAR_2} and {STR_VAR_3} for\lmy {STR_VAR_1}, which would it be?		bb6aadd75babad05
data/text/apprentice.inc::gText_ApprenticeMoveThanks13	data/text/apprentice.inc	gText_ApprenticeMoveThanks13			ApprenticeMoveThanks13		Hm, {STR_VAR_1}, all right. Cough!\nI'll go teach it when I get better.\pI hope I can keep hitting you up\nfor help like this.		0358bf34f785171a
data/text/apprentice.inc::gText_ApprenticeWhichMove14	data/text/apprentice.inc	gText_ApprenticeWhichMove14			ApprenticeWhichMove14		Er… Um…\n{PLAYER}{KUN}…?\pPlease, don't look at me that way.\nI'm getting all flustered…\lI… I need your advice.\pI… I'm really embarrassed, but I can't\ndecide what move I should teach\lmy POKéMON.\pIt's for my {STR_VAR_1}.\nIf the choices were {STR_VAR_2} or\l{STR_VAR_3}, which would be better?		6c7a3db258922036
data/text/apprentice.inc::gText_ApprenticeMoveThanks14	data/text/apprentice.inc	gText_ApprenticeMoveThanks14			ApprenticeMoveThanks14		Oh… Okay!\nI'll try that {STR_VAR_1}.\pI hope I can teach that move…\nThis is so nerve-racking…\pThank you, {PLAYER}{KUN}.\nIf we meet again, I hope you will be\las helpful.		ca98ae679390a995
data/text/apprentice.inc::gText_ApprenticeWhichMove15	data/text/apprentice.inc	gText_ApprenticeWhichMove15			ApprenticeWhichMove15		Hm? You appear to be {PLAYER}{KUN}…\nBut are you really real?\pPerhaps you're one of those popular\nmimics?\pNo, no, if you are real, it's fine.\nNo need to be upset, I assure you!\pIncidentally, I would like to obtain\nyour advice.\pIt's about my {STR_VAR_1}.\pWhich move would be better for it to\nuse, {STR_VAR_2} or {STR_VAR_3}?		af858ef2de44e849
data/text/apprentice.inc::gText_ApprenticeMoveThanks15	data/text/apprentice.inc	gText_ApprenticeMoveThanks15			ApprenticeMoveThanks15		{STR_VAR_1}?\nThere's no question about that?\pI see. If that's the case, that's fine.\nI thank you for your time.\pI do hope it is something even\nmy POKéMON can learn.\pLet us meet again!		0182b0b4e477e70a
data/text/apprentice.inc::gText_ApprenticePickWinSpeech0	data/text/apprentice.inc	gText_ApprenticePickWinSpeech0			ApprenticePickWinSpeech0		Oh… {PLAYER}?\nIt is {PLAYER}!\lOh! Sniff…sob… Please, listen!\pI… When I battle, I get so nervous,\nI can't help crying even if I win…\pI wish I could say something cool\nwhen I win…\pPlease, please, {PLAYER}!\nCould you maybe teach me something\lcool to say when I win so I don't cry?		7ccc40f1ee3d0428
data/text/apprentice.inc::gText_ApprenticeWinSpeechThanks0	data/text/apprentice.inc	gText_ApprenticeWinSpeechThanks0			ApprenticeWinSpeechThanks0		{STR_VAR_1}\pAwesome! Wicked! Awoooh!\nIt's really cool!\pOh… I'm sorry…\nI'm so happy, I'm crying…\pSnivel… {PLAYER}!\nThank you so much for everything!\pI will battle the best I can for\nyour sake, {PLAYER}!\p{PLAYER}…\nNext time… We should battle!		8656c8679b4eba73
data/text/apprentice.inc::gText_ApprenticePickWinSpeech1	data/text/apprentice.inc	gText_ApprenticePickWinSpeech1			ApprenticePickWinSpeech1		Yay! It's {PLAYER}! Hello!\nI wanted to ask you something!\pI want to say something cool when\nI win a match.\pDo you have a cool saying that\nyou could recommend?		016a575df3839b6f
data/text/apprentice.inc::gText_ApprenticeWinSpeechThanks1	data/text/apprentice.inc	gText_ApprenticeWinSpeechThanks1			ApprenticeWinSpeechThanks1		{STR_VAR_1}\pOh, wow! That is so cool!\nOkay, I'll say that!\pThanks for teaching me all this time!\nI'm going to do the best I can\lwherever I go from now on!\pWhen we meet again, it'll be for\na battle!		f878c9f8daf38408
data/text/apprentice.inc::gText_ApprenticePickWinSpeech2	data/text/apprentice.inc	gText_ApprenticePickWinSpeech2			ApprenticePickWinSpeech2		{PLAYER}, hello!\pMy POKéMON and I are ready for\nanything, except for one thing.\pI think it would be good if I had\nsomething to shout when I win.\pCould you think up something good\nto say?		d9dabdf8310c8f49
data/text/apprentice.inc::gText_ApprenticeWinSpeechThanks2	data/text/apprentice.inc	gText_ApprenticeWinSpeechThanks2			ApprenticeWinSpeechThanks2		{STR_VAR_1}\p…Cool!\nI will use that!\pI'm going out to battle all over\nthe place.\pWho knows, I may even get to battle\nyou one day, {PLAYER}.\pNext time, let's meet at a place\nof battle!		e1215006755360bc
data/text/apprentice.inc::gText_ApprenticePickWinSpeech3	data/text/apprentice.inc	gText_ApprenticePickWinSpeech3			ApprenticePickWinSpeech3		Hello, {PLAYER}…\nI'm sorry to bug you, but I'm hopeless…\pEven when…\nEven when I win, I don't have anything\lspecial to say…\pI know that it doesn't mean anything\nto you, {PLAYER}.\pBut it means a lot to me…\pPlease, {PLAYER}, what should I say\nif I win a battle?		e46fca65691728c6
data/text/apprentice.inc::gText_ApprenticeWinSpeechThanks3	data/text/apprentice.inc	gText_ApprenticeWinSpeechThanks3			ApprenticeWinSpeechThanks3		{STR_VAR_1}\pThat's inspired…\pUh… Is it okay for someone like me\nto even say that?\pNo! I'll do my best!\p{PLAYER}, thank you so much for\nputting up with me for so long…\pI promise to do my best from now on.\pI'm sure you'll quickly forget about\nsomeone like me, but let's meet\lsomewhere again!		79f954e248122112
data/text/apprentice.inc::gText_ApprenticePickWinSpeech4	data/text/apprentice.inc	gText_ApprenticePickWinSpeech4			ApprenticePickWinSpeech4		Oh, {PLAYER}{KUN}.\nThere's something I want you to hear.\pI know that I don't always sound\nnice or polite…\pWhen I win a battle, I think I come\nacross as being arrogant.\pI don't want people to dislike me,\nso I want to say something nice to\lsomeone I beat.\pBut I can't think of anything good!\nCould you think something up for me?		797a0b3d8b446b68
data/text/apprentice.inc::gText_ApprenticeWinSpeechThanks4	data/text/apprentice.inc	gText_ApprenticeWinSpeechThanks4			ApprenticeWinSpeechThanks4		{STR_VAR_1}\pNot bad!\nYup, that's what I'll go with!\pI'm going to hit the road and do what\nI can with what you taught me in\lmy head and heart.\pI'm sorry that I've been so pushy\nwith you!\pNext time, we battle, okay?\nSee you!		fe02aea1b32d24df
data/text/apprentice.inc::gText_ApprenticePickWinSpeech5	data/text/apprentice.inc	gText_ApprenticePickWinSpeech5			ApprenticePickWinSpeech5		Oh, I can't get over how busy I am!\nOh, hey, I was looking for you, {PLAYER}{KUN}.\pAre you well as usual?\nThings haven't changed for me at all.\pI've got running, fighting, and mapping\nto do. Why am I so busy?\pBut even though I'm busy, it'd be rude\nto just turn on my heels and walk away\lfrom a win without saying a word.\pSo, what would be a cool saying to\nunderline my coolness when I'm done\land walking away? {PLAYER}{KUN}, help me!		2e666287865919f4
data/text/apprentice.inc::gText_ApprenticeWinSpeechThanks5	data/text/apprentice.inc	gText_ApprenticeWinSpeechThanks5			ApprenticeWinSpeechThanks5		{STR_VAR_1}\pOkay, gotcha.\nI can find time to say that!\pHonestly, I'm glad I met a good mentor\nlike you.\pI'm going to make time somehow so\nI can get into battling.\pThanks for everything, {PLAYER}{KUN}!\nWe have to battle, you and me, one day!		af779fbf06b6cb85
data/text/apprentice.inc::gText_ApprenticePickWinSpeech6	data/text/apprentice.inc	gText_ApprenticePickWinSpeech6			ApprenticePickWinSpeech6		I lucked out again!\n{PLAYER}! Am I glad to see you!\lLike usual, I need your advice!\pDrum roll, please!\nThe last question I have is…\pIf I win a battle and want to end\nit with a cool flourish, what\lshould I say?		cdf557a87feb395c
data/text/apprentice.inc::gText_ApprenticeWinSpeechThanks6	data/text/apprentice.inc	gText_ApprenticeWinSpeechThanks6			ApprenticeWinSpeechThanks6		{STR_VAR_1}\pThat… That's fabulous!\nIt's dignified and cool! I claim it!\p…Listen, I think I'm getting decent\nat this, huh?\pSo, I'm thinking of challenging other\nTRAINERS from now on.\p{PLAYER}, your advice really helped me.\pMaybe one day, there'll be a time when\nwe battle!\pThank you for everything!		25961fcc267c7dc4
data/text/apprentice.inc::gText_ApprenticePickWinSpeech7	data/text/apprentice.inc	gText_ApprenticePickWinSpeech7			ApprenticePickWinSpeech7		Oh, {PLAYER}.\nI'm so glad I met you!\pI no longer have any concerns with\nregard to my POKéMON.\pIt's myself that worries me…\pDo you know how a TRAINER says\na few things upon winning a battle?\pDefinitely, I wish I could do that,\ntoo!\pPlease, what should I say when\nI win a battle?		dffd61fd2988393b
data/text/apprentice.inc::gText_ApprenticeWinSpeechThanks7	data/text/apprentice.inc	gText_ApprenticeWinSpeechThanks7			ApprenticeWinSpeechThanks7		{STR_VAR_1}\pAh! That saying! It refreshes me\nand makes me feel reborn!\pI must use that right away!\pAnd now, I must take my leave,\n{PLAYER}…\pI will go out to battle many others,\nbut never will I forget your teachings.\pPerhaps one day…\nFarewell!		21078ce06f7c39e0
data/text/apprentice.inc::gText_ApprenticePickWinSpeech8	data/text/apprentice.inc	gText_ApprenticePickWinSpeech8			ApprenticePickWinSpeech8		Eek! I spotted {PLAYER}!\nI… I'm overjoyed to see you!\pOh-oh-oh! There's something I just\nhad to ask you!\pA little while ago, I won a battle.\nThat part was giddying!\pBut it made me so overjoyed that\nI choked up and couldn't say a thing!\pSo now, {PLAYER}, please, I want you to\nthink up an exit line for when I win!		16dafcab939a44fc
data/text/apprentice.inc::gText_ApprenticeWinSpeechThanks8	data/text/apprentice.inc	gText_ApprenticeWinSpeechThanks8			ApprenticeWinSpeechThanks8		{STR_VAR_1}\pWaaaaah!\nI'm going to say that?!\lI… I'm delirious with joy!\pTh-th-thank you!\nI have nothing left to regret now!\pI'm going to travel now and battle\nall sorts of people.\pEverything, I owe it to you, {PLAYER}.\nReally, really, thank you!\pI've got to go now, but let's meet\nin battle one day!		a3a84179eb9498dd
data/text/apprentice.inc::gText_ApprenticePickWinSpeech9	data/text/apprentice.inc	gText_ApprenticePickWinSpeech9			ApprenticePickWinSpeech9		Hola, bueno!\n{PLAYER}{KUN}!\pYou know, I'm getting the itch to roam\nand battle where I may.\pBut before I do, I want your advice\nonce again, please!\pIf I were to win a battle, what would\nbe a good boast I could say to my\lfallen TRAINER opponent?		54537990ad652363
data/text/apprentice.inc::gText_ApprenticeWinSpeechThanks9	data/text/apprentice.inc	gText_ApprenticeWinSpeechThanks9			ApprenticeWinSpeechThanks9		{STR_VAR_1}\pUh-huh, that's sweet!\nSi, bueno!\lI'll try saying that, like, ham!\pAnd now, it's time to say good-bye!\nThanks for all sorts of things!\pGive me a battle one day, OK?\nAdios!		e6bc536be34c6783
data/text/apprentice.inc::gText_ApprenticePickWinSpeech10	data/text/apprentice.inc	gText_ApprenticePickWinSpeech10			ApprenticePickWinSpeech10		{PLAYER}{KUN}, there's big trouble!\pWhen I win a battle, I brag about it\nfor an hour at least!\pOf course I'm lying!\nWahahaha!\pThis is no lie, though.\nI'm not very good at chatting.\pSo, how about deciding for me what\nI should say after winning a battle,\lmaster?		a1a2aa8c599b1140
data/text/apprentice.inc::gText_ApprenticeWinSpeechThanks10	data/text/apprentice.inc	gText_ApprenticeWinSpeechThanks10			ApprenticeWinSpeechThanks10		{STR_VAR_1}\pThat's what I should say, huh?\nThen, I'll stay away from that!\pJust kidding!\nI'll obey your teaching, master!\pThanks for teaching me all this time,\nmaster!\pI'm finally understanding what being\na TRAINER is about.\pI'm going to go out and win battles\nagainst any TRAINER.\pMaybe it'll be you one day, master!\pThat's all!\nFarewell, my master!		bbd3c0e9c618ed32
data/text/apprentice.inc::gText_ApprenticePickWinSpeech11	data/text/apprentice.inc	gText_ApprenticePickWinSpeech11			ApprenticePickWinSpeech11		A-H-O-Y!\nAnd that spells ahoy!\pThe rappin' SAILOR am I!\nThis will be my last question,\ldon't you cry!\pIt's a saying question\nthat begs your suggestion!\pIf I win a match, what can I say\nin a real cool way?		e55e6932df4b0f06
data/text/apprentice.inc::gText_ApprenticeWinSpeechThanks11	data/text/apprentice.inc	gText_ApprenticeWinSpeechThanks11			ApprenticeWinSpeechThanks11		{STR_VAR_1}\pPerfect! That's what I'll use.\nI was right to make you choose!\pAnd now, I think it'd be best,\nif I were to fly the nest!\pThanks for all you taught me.\nI'll be off on a battle spree!\pB-O-N-V-O-Y-A-G-E!\nAnd that spells bon voyage,\lto you this is my homage!		2bbed77fc3221751
data/text/apprentice.inc::gText_ApprenticePickWinSpeech12	data/text/apprentice.inc	gText_ApprenticePickWinSpeech12			ApprenticePickWinSpeech12		Oh, yeah, {PLAYER}!\nI found you again today!\pWhat should I do? Ask you again?\nWhy not? I'm already asking you!\pAnyways, {PLAYER}…\nAre you receiving me?\lYou are receiving me!\lI need some more advice for me!\pIt's about what I should yell.\nSomething cool to holler when\la battle ends well.\pCome on, I wanna hear you say it!		fbccf77aa7c9be50
data/text/apprentice.inc::gText_ApprenticeWinSpeechThanks12	data/text/apprentice.inc	gText_ApprenticeWinSpeechThanks12			ApprenticeWinSpeechThanks12		{STR_VAR_1}\pAll right, all right!\nI'll use that because it's so tight!\pI'm out of things to ask you.\nWaving bye is all that's left to do.\pBut maybe one day we'll meet, with one\ndestined to go down in defeat.\pBut, it really is time to say farewell.\pWell, {PLAYER}, I have to roam free,\nbut don't you forget about me!\pTake care, {PLAYER}!\nLove ya!		4d340ac62e2d25d6
data/text/apprentice.inc::gText_ApprenticePickWinSpeech13	data/text/apprentice.inc	gText_ApprenticePickWinSpeech13			ApprenticePickWinSpeech13		{PLAYER}{KUN}, I'm finished…\nMy nose won't stop dripping…\pI was trying to think up something\ncool to say when I win a battle.\pIt inspired me so much, it made me cry,\nand now my nose won't stop running…\pSo, things being this way,\nI need you to decide for me, {PLAYER}{KUN}.\pWhen I win a battle,\nwhat should I say?		1c092eee80147b4d
data/text/apprentice.inc::gText_ApprenticeWinSpeechThanks13	data/text/apprentice.inc	gText_ApprenticeWinSpeechThanks13			ApprenticeWinSpeechThanks13		{STR_VAR_1}\p… … …That's good.\nNo, it's awe inspiring!\lIt's bringing fresh tears to my eyes!\pBut in spite of my tears and runny\nnose, I will use that saying!\pI'm plumb out of things to ask you,\n{PLAYER}{KUN}.\pFrom now on, we're rivals!\nThanks for everything!		c52b5b9dbabf3738
data/text/apprentice.inc::gText_ApprenticePickWinSpeech14	data/text/apprentice.inc	gText_ApprenticePickWinSpeech14			ApprenticePickWinSpeech14		Er… Um…\n{PLAYER}{KUN}…\pPlease, don't look at me that way.\nYou're making me all nervous.\pI… I need your advice again.\nI'll make it my last, though…\pIt's really embarrassing to ask,\nbut what if I win a battle?\lWhat should I say?		59596eaf94759651
